,trips_in_first_30_days,avg_rating_of_driver,avg_surge,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_King's Landing,city_Winterfell,phone_iPhone,retained
26061,1,5.0,1.0,0.0,True,50.0,1.62,5.0,0,1,1,False
26062,1,4.0,1.0,0.0,True,100.0,0.25,5.0,0,0,1,False
26063,0,4.630592804279383,1.0,0.0,True,0.0,3.16,4.798852876911923,0,1,0,False
26064,6,4.7,1.05,10.5,False,68.4,2.96,4.8,0,1,1,True
26065,1,5.0,1.0,0.0,True,100.0,7.07,5.0,0,0,1,False
26066,1,5.0,1.28,50.0,False,12.5,3.72,5.0,0,0,1,False
26067,1,4.630592804279383,1.0,0.0,True,100.0,15.75,5.0,0,1,1,False
26068,0,5.0,1.25,50.0,False,100.0,2.62,5.0,0,1,1,False
26069,1,5.0,1.05,20.0,False,20.0,7.33,5.0,0,1,0,False
26070,9,5.0,1.0,0.0,False,55.6,2.85,4.8,1,0,1,True
26071,1,4.630592804279383,1.0,0.0,False,100.0,2.3,5.0,0,1,1,False
26072,3,4.9,1.11,12.5,True,25.0,2.55,5.0,0,1,1,False
26073,2,5.0,1.88,50.0,False,0.0,11.92,5.0,0,0,1,False
26074,6,4.6,1.0,0.0,False,21.4,3.01,4.4,0,1,1,True
26075,1,4.630592804279383,1.0,0.0,True,0.0,14.7,5.0,0,1,0,False
26076,5,4.9,1.07,14.3,False,64.3,4.96,4.8,1,0,0,False
26077,1,4.630592804279383,1.0,0.0,False,0.0,6.95,5.0,0,0,1,False
26078,1,4.630592804279383,1.0,0.0,False,33.3,2.29,4.3,0,1,1,False
26079,2,4.5,1.0,0.0,True,53.3,3.18,5.0,1,0,1,True
26080,2,4.630592804279383,1.0,0.0,True,0.0,18.07,5.0,0,1,1,True
26081,1,5.0,1.0,0.0,True,100.0,1.8,5.0,0,1,1,False
26082,2,4.7,1.0,0.0,False,45.5,4.53,4.7,0,1,0,False
26083,0,4.630592804279383,1.0,0.0,True,100.0,21.15,5.0,0,1,1,True
26084,0,4.630592804279383,1.0,0.0,False,0.0,5.88,5.0,1,0,1,False
26085,0,5.0,1.0,0.0,False,100.0,3.15,5.0,0,0,1,False
26086,12,5.0,1.05,10.9,False,47.8,3.28,5.0,0,0,1,False
26087,5,5.0,1.6,20.0,True,40.0,11.59,5.0,0,0,0,False
26088,1,4.9,1.0,0.0,False,72.7,2.59,4.2,1,0,1,True
26089,1,5.0,1.0,0.0,True,0.0,1.78,5.0,0,0,1,False
26090,0,4.0,1.0,0.0,True,66.7,7.17,5.0,0,1,1,True
26091,4,4.5,1.05,6.3,False,68.8,5.22,4.7,0,1,1,True
26092,4,5.0,1.09,11.8,False,47.1,1.83,4.6,0,0,0,False
26093,20,4.8,1.04,5.1,True,62.8,3.72,4.8,0,1,1,True
26094,2,5.0,2.33,66.7,True,33.3,1.25,4.5,0,1,1,True
26095,1,4.630592804279383,1.0,0.0,False,100.0,15.46,5.0,0,0,0,False
26096,1,5.0,1.0,0.0,True,50.0,4.5,5.0,0,1,1,True
26097,0,4.630592804279383,1.0,0.0,False,0.0,2.9,5.0,0,0,1,False
26098,3,3.3,1.0,0.0,True,66.7,3.41,5.0,0,1,1,False
26099,1,5.0,1.0,0.0,False,100.0,9.23,4.0,0,1,1,False
26100,2,4.0,1.25,25.0,False,25.0,5.94,5.0,0,1,1,True
26101,1,5.0,2.0,100.0,False,0.0,18.33,5.0,0,1,0,False
26102,1,5.0,1.0,0.0,True,100.0,12.39,5.0,0,1,1,False
26103,1,5.0,1.0,0.0,True,100.0,17.75,5.0,0,1,0,False
26104,0,4.0,1.38,50.0,False,50.0,2.03,4.5,0,1,1,False
26105,2,5.0,1.0,0.0,True,100.0,9.12,5.0,0,1,1,True
26106,1,4.630592804279383,1.0,0.0,True,0.0,12.73,5.0,0,1,1,False
26107,1,2.0,1.0,0.0,False,100.0,13.98,5.0,0,0,1,False
26108,2,4.8,1.0,0.0,False,80.0,9.51,5.0,1,0,0,True
26109,0,5.0,1.0,0.0,True,0.0,0.53,4.0,0,1,1,True
26110,1,3.5,1.0,0.0,False,100.0,7.99,5.0,0,1,1,True
26111,1,5.0,1.0,0.0,False,75.0,2.24,4.9,0,0,1,False
26112,0,4.0,1.0,0.0,False,100.0,4.66,5.0,0,1,0,False
26113,1,5.0,1.0,0.0,True,100.0,5.73,4.0,0,0,1,False
26114,0,4.0,1.0,0.0,False,50.0,6.14,5.0,0,0,0,False
26115,0,5.0,1.0,0.0,False,0.0,10.9,5.0,0,0,0,True
26116,9,3.6,1.07,8.9,True,73.2,2.35,4.3,0,0,1,True
26117,0,4.3,1.0,0.0,False,0.0,1.17,5.0,0,0,1,False
26118,0,4.0,1.0,0.0,False,100.0,2.41,5.0,0,1,1,False
26119,0,5.0,1.0,0.0,False,100.0,14.71,3.0,0,1,1,False
26120,0,5.0,1.02,6.3,False,87.5,2.08,4.8,1,0,1,True
26121,3,5.0,1.0,0.0,False,100.0,6.9,5.0,0,0,1,False
26122,9,4.3,1.0,0.0,False,55.6,2.66,4.9,0,1,1,False
26123,0,5.0,1.19,37.5,True,62.5,3.52,4.5,0,0,1,False
26124,0,5.0,1.0,0.0,False,100.0,1.9,5.0,0,1,0,False
26125,1,5.0,1.0,0.0,False,0.0,3.56,4.7,0,1,0,True
26126,1,4.3,1.0,0.0,True,100.0,1.44,4.9,0,1,1,True
26127,1,4.630592804279383,1.0,0.0,False,100.0,2.13,5.0,0,1,1,False
26128,9,4.4,1.16,9.1,False,54.5,4.71,4.8,0,0,0,False
26129,6,4.7,1.0,0.0,True,31.4,11.44,4.6,0,0,1,True
26130,20,5.0,1.0,1.3,True,60.0,1.39,4.6,0,1,1,True
26131,1,4.630592804279383,4.0,100.0,False,0.0,6.84,4.0,0,0,0,False
26132,0,5.0,1.0,0.0,False,0.0,8.18,5.0,0,1,1,True
26133,0,5.0,1.0,0.0,False,100.0,15.02,4.5,0,1,1,True
26134,2,5.0,1.0,0.0,False,60.0,3.54,4.0,0,1,1,False
26135,0,5.0,1.0,0.0,True,100.0,3.57,4.9,0,0,1,True
26136,0,4.630592804279383,1.0,0.0,False,100.0,1.2,5.0,0,0,1,False
26137,0,4.0,1.0,0.0,False,100.0,10.94,5.0,0,1,0,False
26138,0,5.0,1.0,0.0,False,50.0,1.17,5.0,0,0,1,False
26139,0,5.0,1.88,50.0,False,100.0,2.78,4.5,0,1,1,False
26140,1,3.0,1.0,0.0,False,0.0,4.88,5.0,0,1,1,False
26141,0,4.9,1.0,0.0,False,72.7,2.1,4.8,1,0,1,True
26142,0,4.630592804279383,1.0,0.0,False,100.0,1.93,2.0,0,0,1,False
26143,1,5.0,1.0,0.0,False,0.0,3.84,1.0,0,1,0,False
26144,0,4.9,1.06,16.7,True,55.6,5.69,4.5,0,1,1,True
26145,5,2.8,1.1,20.0,False,100.0,2.46,5.0,1,0,1,False
26146,0,4.630592804279383,1.0,0.0,False,0.0,1.2,5.0,0,1,1,True
26147,1,5.0,1.0,0.0,False,0.0,5.17,5.0,1,0,1,True
26148,1,4.630592804279383,1.0,0.0,False,100.0,8.17,5.0,0,0,1,False
26149,0,4.630592804279383,1.0,0.0,False,100.0,2.13,5.0,0,0,1,False
26150,2,5.0,1.02,10.0,False,40.0,5.24,4.9,0,1,1,False
26151,0,4.7,1.08,33.3,False,66.7,5.57,4.7,1,0,1,True
26152,1,4.630592804279383,1.0,0.0,True,33.3,1.99,5.0,1,0,1,False
26153,2,5.0,1.0,0.0,False,50.0,37.57,5.0,0,0,0,False
26154,5,4.3,1.04,4.2,True,58.3,2.76,4.9,1,0,1,True
26155,0,5.0,1.0,0.0,False,25.0,6.08,4.8,0,1,1,True
26156,1,4.630592804279383,1.0,0.0,False,66.7,7.9,4.5,0,1,1,False
26157,3,5.0,1.0,0.0,False,100.0,13.67,3.7,0,1,1,False
26158,6,4.7,1.15,7.7,True,53.8,1.54,4.4,0,0,1,False
26159,0,2.0,1.28,25.0,False,37.5,3.79,4.8,0,0,1,True
26160,0,4.630592804279383,1.0,0.0,True,50.0,1.46,4.5,0,1,0,True
26161,4,3.8,1.0,0.0,False,25.0,7.7,3.7,0,0,0,False
26162,1,4.3,1.0,0.0,False,33.3,3.83,4.3,0,1,1,False
26163,8,4.7,1.07,17.4,False,73.9,2.71,4.8,1,0,1,True
26164,8,5.0,1.03,6.7,True,46.7,2.8,5.0,0,1,0,False
26165,2,5.0,1.0,0.0,True,50.0,7.87,5.0,0,0,0,False
26166,1,5.0,1.0,0.0,False,100.0,4.88,5.0,0,0,0,False
26167,0,4.9,1.2,33.3,False,26.7,2.73,4.9,1,0,1,True
26168,2,3.5,1.0,0.0,False,100.0,1.46,5.0,1,0,1,False
26169,0,4.0,1.31,25.0,True,25.0,4.45,4.7,0,1,0,False
26170,3,5.0,1.0,0.0,False,0.0,6.63,4.7,0,0,1,False
26171,5,5.0,1.09,22.7,False,36.4,2.56,4.7,0,0,1,True
26172,2,4.9,1.1,23.1,True,53.8,3.6,4.8,1,0,1,True
26173,2,5.0,1.0,0.0,True,50.0,5.91,4.8,0,1,1,False
26174,0,4.630592804279383,1.0,0.0,False,100.0,15.38,5.0,0,1,1,False
26175,0,4.630592804279383,1.38,25.0,False,0.0,6.28,5.0,0,0,0,True
26176,1,4.630592804279383,1.0,0.0,True,33.3,5.22,4.3,0,1,0,True
26177,1,5.0,1.0,0.0,False,57.1,2.68,4.6,0,1,1,False
26178,1,4.0,1.13,25.0,False,50.0,3.28,5.0,0,1,1,True
26179,0,5.0,1.0,0.0,True,100.0,5.86,5.0,0,1,1,True
26180,2,4.8,1.0,0.0,False,50.0,1.91,4.3,0,1,1,False
26181,3,4.7,1.21,22.9,True,72.9,3.34,4.7,1,0,1,True
26182,0,4.630592804279383,1.0,0.0,True,100.0,21.42,5.0,0,1,1,False
26183,0,4.630592804279383,1.0,0.0,False,0.0,2.31,5.0,0,1,1,False
26184,1,4.630592804279383,1.0,0.0,True,100.0,18.96,5.0,0,1,0,False
26185,3,3.7,1.08,33.3,False,33.3,2.64,3.7,0,0,0,False
26186,1,4.0,1.0,0.0,False,100.0,16.53,5.0,0,0,0,False
26187,1,5.0,1.0,0.0,True,100.0,11.88,5.0,0,0,1,False
26188,4,5.0,1.03,5.6,False,61.1,1.61,4.5,0,0,0,True
26189,0,5.0,1.0,0.0,False,50.0,13.95,5.0,0,1,0,False
26190,3,5.0,1.0,0.0,False,100.0,3.03,5.0,0,1,1,False
26191,7,5.0,1.02,3.4,False,44.8,2.61,5.0,1,0,1,True
26192,0,3.0,1.0,0.0,False,100.0,12.53,2.0,0,1,0,False
26193,0,4.0,2.25,100.0,False,100.0,11.06,5.0,1,0,1,False
26194,8,5.0,1.0,0.0,True,85.7,3.46,5.0,0,1,1,True
26195,0,5.0,1.0,0.0,True,100.0,1.63,5.0,0,1,1,False
26196,4,4.4,1.0,0.0,False,36.8,2.73,4.7,0,1,1,True
26197,0,5.0,1.0,0.0,False,100.0,26.87,5.0,0,1,1,True
26198,7,4.8,1.06,13.9,False,58.3,4.89,4.7,0,1,1,True
26199,1,5.0,1.0,0.0,True,100.0,3.64,5.0,0,1,1,False
26200,3,5.0,1.18,30.0,False,50.0,2.65,4.8,1,0,1,True
26201,8,4.9,1.11,5.1,True,88.1,2.22,4.8,0,1,1,True
26202,1,4.630592804279383,1.0,0.0,False,0.0,3.61,5.0,0,1,1,False
26203,0,5.0,1.0,0.0,False,100.0,15.21,5.0,0,0,1,False
26204,5,4.5,1.35,20.0,False,60.0,9.25,5.0,0,1,0,False
26205,4,4.0,1.0,0.0,False,100.0,9.14,5.0,0,1,0,False
26206,2,5.0,1.0,0.0,False,100.0,5.4,5.0,0,0,1,True
26207,0,5.0,1.0,0.0,True,66.7,5.12,5.0,0,0,0,False
26208,2,5.0,1.25,25.0,False,50.0,7.71,5.0,0,1,0,True
26209,9,4.8,1.06,20.0,False,95.0,2.02,5.0,1,0,1,True
26210,6,4.3,1.0,0.0,True,33.3,2.7,4.8,0,1,1,False
26211,0,4.3,1.0,0.0,False,100.0,2.4,5.0,0,0,1,False
26212,4,4.0,1.06,10.0,False,30.0,3.04,5.0,0,1,1,True
26213,5,4.3,1.11,6.3,True,37.5,3.81,4.6,0,1,1,True
26214,1,5.0,1.0,0.0,False,0.0,14.12,5.0,0,0,1,False
26215,0,5.0,1.0,0.0,True,50.0,27.23,4.3,1,0,1,True
26216,2,5.0,1.0,0.0,False,50.0,6.06,4.5,0,1,1,False
26217,2,2.5,1.75,50.0,False,50.0,14.37,5.0,0,0,1,False
26218,2,4.0,1.0,0.0,False,100.0,1.54,4.0,0,1,0,False
26219,2,4.3,1.0,0.0,False,66.7,3.73,5.0,0,0,0,False
26220,17,4.9,1.02,2.0,True,68.6,3.89,5.0,1,0,1,True
26221,0,4.630592804279383,1.0,0.0,False,100.0,5.33,4.0,1,0,0,False
26222,0,5.0,1.0,0.0,True,0.0,0.81,5.0,0,1,1,True
26223,3,4.0,1.17,33.3,False,33.3,1.26,5.0,0,1,1,False
26224,0,5.0,1.0,0.0,True,100.0,4.12,5.0,1,0,1,True
26225,0,5.0,1.0,0.0,True,0.0,1.06,1.0,0,1,1,False
26226,1,4.8,1.22,20.8,False,75.0,2.28,4.6,1,0,1,True
26227,1,4.630592804279383,1.0,0.0,True,100.0,14.12,5.0,0,1,0,False
26228,4,5.0,1.02,6.3,False,90.6,2.76,4.9,0,0,1,True
26229,0,5.0,1.0,0.0,False,50.0,1.21,5.0,0,1,1,False
26230,11,4.3,1.14,20.0,False,84.0,3.69,4.8,1,0,1,True
26231,2,4.0,1.0,0.0,False,0.0,3.47,5.0,0,0,0,False
26232,6,4.0,1.0,0.0,False,100.0,4.52,4.0,1,0,1,False
26233,0,5.0,1.0,0.0,False,100.0,2.43,5.0,1,0,1,False
26234,0,3.6,1.0,0.0,True,55.6,3.57,4.4,0,1,1,True
26235,0,4.7,1.0,0.0,False,66.7,3.57,4.0,0,1,0,False
26236,0,4.5,1.0,0.0,False,100.0,1.56,5.0,0,1,1,False
26237,1,5.0,1.0,0.0,False,0.0,17.23,5.0,0,1,1,False
26238,0,4.0,1.0,0.0,False,100.0,1.13,3.5,0,0,0,False
26239,4,5.0,1.0,0.0,True,50.0,7.56,4.5,0,0,1,False
26240,0,5.0,1.0,0.0,True,100.0,13.64,5.0,0,1,1,True
26241,2,4.5,1.0,0.0,False,100.0,2.77,5.0,0,1,1,True
26242,0,4.630592804279383,1.5,100.0,False,100.0,2.36,5.0,1,0,0,True
26243,1,5.0,1.0,0.0,False,100.0,5.91,5.0,0,0,0,False
26244,1,4.7,1.0,0.0,True,46.2,1.71,4.6,0,1,1,True
26245,2,4.3,1.02,7.7,False,30.8,3.22,4.7,0,1,1,False
26246,2,5.0,1.0,0.0,False,50.0,2.97,5.0,0,0,0,False
26247,0,5.0,1.0,0.0,True,100.0,7.5,5.0,0,0,1,False
26248,4,5.0,1.28,12.5,True,50.0,11.13,4.9,0,1,1,True
26249,0,4.630592804279383,1.0,0.0,True,0.0,8.16,3.0,1,0,0,True
26250,4,5.0,1.0,0.0,True,33.3,1.15,5.0,0,1,1,True
26251,3,4.7,1.0,0.0,False,100.0,4.88,4.4,0,1,1,False
26252,1,5.0,1.0,0.0,False,66.7,4.71,5.0,0,1,1,False
26253,2,5.0,1.0,0.0,True,0.0,2.15,5.0,0,1,1,False
26254,2,5.0,1.13,50.0,True,50.0,10.31,5.0,0,0,1,False
26255,0,5.0,1.1,16.7,True,66.7,4.7,4.3,1,0,1,True
26256,0,5.0,1.0,0.0,False,0.0,3.59,5.0,0,1,0,False
26257,11,4.5,1.0,0.0,True,51.9,2.5,5.0,1,0,1,True
26258,1,5.0,1.0,0.0,False,40.0,4.65,5.0,0,1,0,True
26259,6,4.8,1.0,0.0,False,46.7,3.89,4.9,0,1,0,False
26260,1,5.0,1.1,10.0,False,40.0,3.74,5.0,0,1,1,False
26261,6,3.9,1.0,0.0,True,23.1,1.82,4.7,0,1,1,True
26262,0,4.630592804279383,1.0,0.0,False,0.0,10.29,5.0,0,0,0,True
26263,1,5.0,1.0,0.0,True,100.0,1.66,5.0,0,0,0,False
26264,0,5.0,1.0,0.0,False,25.0,3.98,5.0,0,1,1,True
26265,4,4.1,1.0,0.0,True,100.0,2.77,4.9,1,0,1,True
26266,0,5.0,1.0,0.0,True,100.0,6.53,4.5,0,1,1,False
26267,1,4.0,1.13,50.0,False,100.0,1.39,5.0,0,1,0,False
26268,1,5.0,1.0,0.0,True,100.0,1.93,4.0,0,0,1,False
26269,10,4.4,1.02,8.3,False,41.7,3.34,4.8,0,0,0,False
26270,0,5.0,1.0,0.0,True,100.0,6.54,4.0,0,0,1,False
26271,2,5.0,1.58,33.3,False,66.7,4.09,5.0,0,0,1,False
26272,1,5.0,1.0,0.0,False,0.0,19.46,5.0,0,0,1,False
26273,3,5.0,1.0,0.0,True,100.0,9.32,5.0,0,1,0,False
26274,0,5.0,1.0,0.0,True,0.0,2.83,5.0,0,0,1,False
26275,1,4.630592804279383,1.0,0.0,True,0.0,7.24,4.0,0,1,1,False
26276,3,5.0,1.06,25.0,False,75.0,1.83,5.0,1,0,1,True
26277,2,4.630592804279383,1.5,75.0,False,0.0,5.26,5.0,1,0,1,True
26278,1,5.0,1.0,0.0,True,0.0,14.59,5.0,0,1,0,False
26279,1,4.0,1.75,100.0,False,0.0,1.96,5.0,0,1,1,False
26280,0,5.0,1.0,0.0,False,87.5,4.28,5.0,0,1,1,False
26281,1,5.0,1.0,0.0,True,0.0,15.4,5.0,0,1,1,False
26282,0,4.2,1.0,0.0,False,83.3,3.6,5.0,0,0,1,False
26283,1,5.0,1.0,0.0,False,100.0,8.44,4.5,0,1,0,False
26284,0,5.0,1.28,22.2,False,44.4,4.14,4.9,0,1,1,True
26285,0,3.5,1.0,0.0,False,50.0,3.63,5.0,0,1,1,False
26286,0,5.0,1.0,0.0,False,14.3,3.57,4.9,0,1,1,False
26287,0,5.0,1.0,0.0,False,100.0,4.38,5.0,0,0,1,False
26288,3,5.0,1.0,0.0,False,50.0,2.45,5.0,0,1,0,False
26289,0,5.0,1.0,0.0,True,100.0,12.34,5.0,0,1,1,True
26290,0,5.0,1.0,0.0,False,100.0,1.33,5.0,0,0,0,False
26291,1,5.0,1.0,0.0,True,33.3,4.55,4.7,0,0,0,False
26292,3,5.0,1.0,0.0,False,33.3,1.72,5.0,0,0,1,False
26293,3,4.0,1.0,0.0,False,100.0,9.16,4.8,0,1,0,False
26294,0,5.0,1.0,0.0,False,100.0,2.25,5.0,0,0,0,False
26295,9,4.4,1.09,13.3,False,73.3,3.28,4.6,0,1,0,True
26296,1,4.630592804279383,1.0,0.0,False,100.0,4.36,5.0,0,1,0,False
26297,1,4.630592804279383,1.0,0.0,False,0.0,1.72,5.0,0,1,0,False
26298,4,5.0,1.0,0.0,True,0.0,6.53,5.0,0,0,1,False
26299,6,4.5,1.0,0.0,False,66.7,6.32,4.8,0,1,0,False
26300,8,4.3,1.39,48.1,True,63.0,3.47,5.0,1,0,1,True
26301,0,4.630592804279383,1.0,0.0,False,0.0,2.09,5.0,0,0,1,False
26302,0,5.0,1.0,0.0,False,100.0,1.59,5.0,0,1,1,False
26303,2,5.0,1.0,0.0,False,50.0,1.71,5.0,0,0,0,False
26304,0,4.630592804279383,1.0,0.0,False,0.0,6.81,5.0,0,1,0,False
26305,2,4.5,1.0,0.0,False,100.0,7.81,5.0,1,0,1,False
26306,0,5.0,1.75,50.0,False,0.0,4.58,5.0,0,0,1,False
26307,4,5.0,1.1,11.8,False,58.8,2.55,4.7,0,1,1,True
26308,12,4.8,1.08,11.7,True,80.0,3.92,5.0,1,0,0,True
26309,0,5.0,1.83,33.3,False,66.7,3.99,5.0,0,1,0,False
26310,7,2.9,1.02,2.1,True,60.4,3.71,4.6,1,0,1,True
26311,9,5.0,1.09,5.9,False,100.0,7.66,4.9,0,0,0,False
26312,0,5.0,1.0,0.0,True,66.7,4.2,5.0,0,0,1,False
26313,2,4.0,1.5,25.0,False,25.0,3.69,4.5,0,1,1,False
26314,0,4.3,1.44,50.0,False,75.0,2.75,5.0,0,1,0,False
26315,0,4.0,2.0,50.0,False,100.0,1.7,5.0,0,1,0,False
26316,1,4.0,1.0,0.0,True,0.0,5.76,5.0,0,1,0,False
26317,1,4.0,1.0,0.0,False,0.0,1.56,5.0,0,1,0,False
26318,2,5.0,1.0,0.0,True,50.0,33.27,5.0,1,0,0,False
26319,4,4.6,1.0,0.0,False,14.3,5.67,4.6,0,1,1,True
26320,2,5.0,1.0,0.0,True,100.0,2.02,4.5,0,0,1,False
26321,3,4.6,1.01,1.2,True,75.3,3.68,4.5,0,1,1,True
26322,9,4.6,1.05,5.7,True,62.1,5.43,4.7,0,1,1,True
26323,1,4.630592804279383,1.17,33.3,False,0.0,2.58,4.7,0,1,1,False
26324,2,5.0,1.0,0.0,False,50.0,1.86,3.0,0,1,1,False
26325,3,4.3,1.0,0.0,True,66.7,1.18,4.7,0,1,0,False
26326,0,4.630592804279383,1.0,0.0,False,0.0,14.52,5.0,0,0,1,False
26327,3,4.0,1.0,0.0,False,80.0,3.33,4.8,1,0,0,True
26328,1,5.0,1.0,0.0,False,100.0,4.15,5.0,0,1,1,False
26329,0,3.0,1.0,0.0,False,100.0,7.19,5.0,0,0,0,False
26330,0,5.0,1.2,20.0,False,40.0,2.0,4.8,1,0,1,True
26331,0,4.630592804279383,1.0,0.0,False,100.0,2.14,5.0,0,1,1,True
26332,0,4.630592804279383,1.0,0.0,True,0.0,2.8,5.0,0,0,0,False
26333,1,4.630592804279383,4.25,100.0,False,100.0,2.25,5.0,0,1,0,False
26334,0,5.0,1.0,0.0,False,100.0,10.46,5.0,0,0,1,False
26335,2,5.0,1.0,0.0,False,33.3,2.7,4.7,1,0,1,False
26336,2,4.8,1.03,5.3,True,73.7,3.24,4.8,1,0,1,True
26337,4,4.0,1.0,0.0,True,25.0,7.39,5.0,0,0,1,False
26338,2,4.0,1.0,0.0,False,100.0,14.72,5.0,0,1,1,True
26339,2,5.0,1.0,0.0,True,50.0,6.38,5.0,1,0,1,True
26340,23,4.9,1.16,22.4,False,87.8,1.51,4.8,1,0,1,True
26341,1,4.630592804279383,1.0,0.0,True,0.0,0.62,5.0,0,1,0,False
26342,0,5.0,1.0,0.0,False,0.0,1.29,5.0,0,1,1,False
26343,1,5.0,1.0,0.0,True,100.0,3.12,5.0,0,1,1,False
26344,0,4.630592804279383,1.0,0.0,False,0.0,0.0,5.0,0,1,0,False
26345,1,4.8,1.08,16.7,False,33.3,2.64,5.0,0,0,1,True
26346,3,5.0,1.11,14.3,False,85.7,8.47,5.0,1,0,1,True
26347,1,5.0,1.0,0.0,False,16.7,1.07,5.0,0,0,1,False
26348,0,5.0,1.13,25.0,True,100.0,7.2,5.0,1,0,1,True
26349,0,4.5,1.0,0.0,False,100.0,4.01,5.0,1,0,1,False
26350,1,4.630592804279383,1.0,0.0,True,0.0,8.14,5.0,0,0,0,False
26351,0,4.7,1.0,0.0,True,100.0,4.61,4.8,0,0,1,True
26352,1,4.7,1.03,12.5,True,0.0,3.1,4.4,0,0,1,True
26353,1,4.630592804279383,1.0,0.0,False,100.0,13.23,5.0,0,1,0,False
26354,0,5.0,1.0,0.0,False,100.0,19.8,5.0,0,1,0,False
26355,18,4.4,1.03,3.1,False,74.0,3.83,4.6,0,1,1,True
26356,1,4.630592804279383,3.25,100.0,False,0.0,6.36,5.0,0,0,0,False
26357,1,4.630592804279383,1.0,0.0,False,0.0,1.99,4.0,0,0,0,False
26358,0,5.0,1.03,11.1,False,33.3,3.72,5.0,1,0,1,True
26359,0,4.630592804279383,1.5,100.0,False,0.0,1.24,5.0,0,1,0,True
26360,1,4.630592804279383,1.0,0.0,True,100.0,15.75,5.0,0,1,0,False
26361,1,4.630592804279383,1.0,0.0,False,0.0,20.24,5.0,0,1,0,False
26362,19,4.9,1.09,12.5,False,65.0,3.47,4.8,1,0,1,True
26363,19,3.5,1.01,2.4,True,94.4,2.21,4.6,0,0,1,True
26364,0,4.630592804279383,1.0,0.0,False,100.0,6.63,4.0,0,0,0,False
26365,0,5.0,1.17,33.3,False,0.0,1.81,5.0,0,0,1,False
26366,1,5.0,1.5,100.0,False,0.0,3.89,5.0,1,0,1,False
26367,2,4.2,1.15,40.0,False,60.0,0.57,4.8,0,0,1,False
26368,6,5.0,1.02,8.6,True,94.3,3.55,4.7,0,0,1,True
26369,1,5.0,1.0,0.0,False,88.9,7.33,5.0,1,0,1,True
26370,0,4.630592804279383,1.0,0.0,False,0.0,3.28,3.5,0,1,1,False
26371,0,4.630592804279383,1.0,0.0,False,0.0,5.84,5.0,0,1,1,False
26372,0,5.0,1.0,0.0,False,0.0,2.36,5.0,0,0,0,False
26373,1,4.630592804279383,1.0,0.0,False,100.0,1.06,5.0,0,0,1,False
26374,1,5.0,1.0,0.0,False,0.0,6.5,4.3,1,0,1,True
26375,2,4.630592804279383,1.0,0.0,True,100.0,1.25,4.0,0,0,1,True
26376,1,5.0,1.0,0.0,True,100.0,15.09,5.0,1,0,0,False
26377,0,5.0,1.25,33.3,False,0.0,2.71,5.0,0,1,1,False
26378,1,2.0,1.0,0.0,False,100.0,20.98,5.0,0,1,0,False
26379,4,4.4,1.0,0.0,False,61.9,5.3,5.0,0,1,1,False
26380,1,4.630592804279383,1.0,0.0,True,100.0,5.5,5.0,0,0,1,True
26381,0,4.8,1.0,0.0,False,25.0,3.29,4.8,0,0,1,False
26382,0,4.5,1.0,0.0,False,75.0,4.66,5.0,0,1,0,False
26383,1,4.0,1.0,0.0,False,40.0,3.94,4.4,0,1,1,True
26384,3,4.8,1.0,0.0,False,20.0,2.49,5.0,1,0,1,False
26385,0,4.630592804279383,1.0,0.0,False,100.0,1.73,5.0,0,1,1,False
26386,0,4.630592804279383,1.0,0.0,False,0.0,2.73,5.0,0,0,1,False
26387,0,5.0,1.38,100.0,False,50.0,1.2,5.0,1,0,0,False
26388,6,4.5,1.11,16.7,True,70.8,6.89,4.8,0,1,0,True
26389,1,4.0,1.0,0.0,False,100.0,3.32,5.0,0,1,1,False
26390,3,4.8,1.6,40.0,False,20.0,6.75,3.5,0,0,1,False
26391,2,4.630592804279383,1.0,0.0,False,100.0,2.8,5.0,0,1,0,False
26392,2,4.3,1.25,25.0,False,0.0,1.74,5.0,1,0,1,False
26393,6,4.3,1.27,31.3,True,56.3,1.59,4.4,0,0,0,False
26394,9,4.3,1.03,5.3,True,68.4,6.63,4.8,0,1,0,False
26395,1,4.630592804279383,1.0,0.0,False,100.0,3.18,4.798852876911923,0,0,0,False
26396,3,4.3,1.0,0.0,False,100.0,9.45,5.0,1,0,1,True
26397,1,3.5,1.0,0.0,True,100.0,9.29,5.0,0,1,0,False
26398,0,4.0,1.0,0.0,False,0.0,2.13,5.0,1,0,1,True
26399,1,4.0,1.0,0.0,True,100.0,5.96,5.0,0,0,1,False
26400,2,4.0,1.17,33.3,True,100.0,15.12,5.0,0,1,1,False
26401,3,4.5,1.0,0.0,True,77.8,3.26,4.6,0,1,1,True
26402,1,4.0,1.0,0.0,False,100.0,7.33,5.0,0,0,1,False
26403,1,5.0,1.0,0.0,True,66.7,5.44,5.0,0,0,1,True
26404,2,3.7,1.21,14.3,False,71.4,2.73,4.9,0,1,1,True
26405,13,4.4,1.0,0.0,False,40.7,2.92,4.5,0,1,1,True
26406,2,4.5,1.0,0.0,True,100.0,0.93,5.0,0,1,1,False
26407,2,5.0,1.0,0.0,True,100.0,12.31,4.3,0,1,0,True
26408,0,4.5,1.0,0.0,True,100.0,9.16,4.0,0,1,1,True
26409,0,5.0,1.0,0.0,True,100.0,4.34,5.0,0,0,1,False
